1	-22468546	-43824800 .......................................... 0	0
2	-22464738	-43821524   ......................................   613 .......................................................... 613
3	-22462209	-43818792  ......................................   401 ........................................................ 1014
4	-22461273	-43817931  ......................................   132 ........................................................ 1146
5	-22460625	-43816820  ......................................   140 ........................................................ 1286
6	-22459825	-43814956  ......................................   208 ........................................................ 1494
7	-22459068	-43813211  ......................................   199 ........................................................ 1693
8	-22458375	-43811618  ......................................   180 ........................................................ 1873
9	-22458015	-43810805   ........................................  96 ........................................................ 1969
10	-22457244	-43808725  ......................................   230 ........................................................ 2199
11	-22456665	-43806779  ......................................   207 ........................................................ 2406
12	-22456299	-43805154  ......................................   180 ........................................................ 2586
13	-22455897	-43802496  ......................................   276 ........................................................ 2862
14	-22455495	-43801368  ......................................   135 ........................................................ 2997
15	-22456553	-43800908  ......................................   129 ........................................................ 3126
16	-22457288	-43800416   ........................................  93 ........................................................ 3219
17	-22456890	-43799409  ......................................   110 ........................................................ 3329
18	-22456336	-43798958   ........................................  76 ........................................................ 3405
19	-22456222	-43798502   ........................................  89 ........................................................ 3494
20	-22456545	-43796995  ......................................   163 ........................................................ 3657
21	-22456982	-43795795  ......................................   138 ........................................................ 3795
22	-22456750	-43796817  ......................................   149 ........................................................ 3944
23	-22456340	-43798449  ......................................   171 ........................................................ 4115
24	-22456154	-43798811   ........................................  83 ........................................................ 4198
25	-22455409	-43799961  ......................................   140 ........................................................ 4338
26	-22454927	-43800541   ........................................  80 ........................................................ 4418
27	-22455467	-43801278   ........................................  98 ........................................................ 4516
28	-22454102	-43800182  ......................................   203 ........................................................ 4719
29	-22453203	-43799125  ......................................   152 ........................................................ 4871
30	-22452595	-43798076  ......................................   130 ........................................................ 5001
31	-22451934	-43797092  ......................................   124 ........................................................ 5125
32	-22451162	-43795948  ......................................   142 ........................................................ 5267
33	-22450188	-43794527  ......................................   186 ........................................................ 5453
34	-22448752	-43792361  ......................................   272 ........................................................ 5725
35	-22448215	-43791551  ......................................   102 ........................................................ 5827
36	-22447209	-43789832  ......................................   205 ........................................................ 6032
37	-22443748	-43783597  ......................................   758 ........................................................ 6790
38	-22443827	-43780686  ......................................   823 ........................................................ 7613
