1	-22468394	-43824210 .......................................... 0	0
2	-22465109	-43821436   ......................................   570 .......................................................... 570
3	-22464212	-43820174   ......................................   163 .......................................................... 733
4	-22462137	-43818278  ......................................   301 ........................................................ 1034
5	-22462132	-43817416  ......................................   103 ........................................................ 1137
6	-22461667	-43816276  ......................................   125 ........................................................ 1262
7	-22460912	-43815123  ......................................   146 ........................................................ 1408
8	-22460634	-43814484   ........................................  74 ........................................................ 1482
9	-22459910	-43812878  ......................................   182 ........................................................ 1664
10	-22459184	-43811211  ......................................   190 ........................................................ 1854
11	-22458435	-43809802  ......................................   167 ........................................................ 2021
12	-22458159	-43809096   ........................................  81 ........................................................ 2102
