1	-22470915	-43825353 .......................................... 0	0
2	-22471861	-43826728   ......................................   312 .......................................................... 312
3	-22474791	-43828212   ......................................   362 .......................................................... 674
4	-22475619	-43829031   ......................................   130 .......................................................... 804
5	-22478371	-43831871  ......................................   421 ........................................................ 1225
6	-22478985	-43832565  ......................................   107 ........................................................ 1332
7	-22479734	-43833493  ......................................   137 ........................................................ 1469
8	-22480253	-43834209   ........................................  98 ........................................................ 1567
9	-22481080	-43835518  ......................................   172 ........................................................ 1739
10	-22483091	-43837295  ......................................   339 ........................................................ 2078
11	-22483150	-43834610  ......................................   366 ........................................................ 2444
12	-22483777	-43834097   ........................................  77 ........................................................ 2521
13	-22484961	-43833769  ......................................   124 ........................................................ 2645
14	-22487911	-43833131  ......................................   334 ........................................................ 2979
15	-22489263	-43833349  ......................................   159 ........................................................ 3138
16	-22490989	-43833303  ......................................   189 ........................................................ 3327
17	-22492008	-43832589  ......................................   147 ........................................................ 3474
18	-22492631	-43832319   ........................................  73 ........................................................ 3547
19	-22495358	-43832004  ......................................   356 ........................................................ 3903
20	-22496089	-43833081  ......................................   140 ........................................................ 4043
21	-22497182	-43835093  ......................................   236 ........................................................ 4279
22	-22498262	-43835392  ......................................   139 ........................................................ 4418
