1	-22469850	-43823818 .......................................... 0	0
2	-22471265	-43824071   ......................................   184 .......................................................... 184
3	-22472269	-43822924   ......................................   169 .......................................................... 353
4	-22472779	-43821465   ......................................   159 .......................................................... 512
5	-22476233	-43819072  ......................................   488 ........................................................ 1000
6	-22478099	-43819695  ......................................   222 ........................................................ 1222
7	-22480734	-43817872  ......................................   381 ........................................................ 1603
8	-22483007	-43818223  ......................................   256 ........................................................ 1859
9	-22484056	-43818746  ......................................   125 ........................................................ 1984
10	-22486173	-43818112  ......................................   273 ........................................................ 2257
11	-22487777	-43817140  ......................................   211 ........................................................ 2468
12	-22489669	-43815880  ......................................   250 ........................................................ 2718
13	-22492283	-43813684  ......................................   380 ........................................................ 3098
14	-22495236	-43813341  ......................................   334 ........................................................ 3432
15	-22496104	-43812757  ......................................   114 ........................................................ 3546
16	-22497070	-43812444  ......................................   111 ........................................................ 3657
17	-22498423	-43811520  ......................................   186 ........................................................ 3843
18	-22502204	-43812447  ......................................   526 ........................................................ 4369
19	-22502419	-43814405  ......................................   204 ........................................................ 4573
20	-22505849	-43818645  ......................................   628 ........................................................ 5201
21	-22507057	-43818535  ......................................   156 ........................................................ 5357
22	-22506122	-43812986  ......................................   623 ........................................................ 5980
23	-22507119	-43811622  ......................................   191 ........................................................ 6171
24	-22508651	-43811211  ......................................   170 ........................................................ 6341
25	-22509855	-43810978  ......................................   133 ........................................................ 6474
26	-22512306	-43810382  ......................................   279 ........................................................ 6753
27	-22514001	-43809404  ......................................   213 ........................................................ 6966
28	-22515788	-43808339  ......................................   227 ........................................................ 7193
29	-22516908	-43807652  ......................................   145 ........................................................ 7338
30	-22518532	-43805968  ......................................   250 ........................................................ 7588
31	-22518564	-43807936  ......................................   406 ........................................................ 7994
32	-22517986	-43809179  ......................................   146 ........................................................ 8140
33	-22518729	-43811762  ......................................   301 ........................................................ 8441
34	-22520310	-43813921  ......................................   286 ........................................................ 8727
35	-22521391	-43814511  ......................................   132 ........................................................ 8859
36	-22523174	-43814514  ......................................   198 ........................................................ 9057
37	-22525413	-43815898  ......................................   301 ........................................................ 9358
38	-22526978	-43815521  ......................................   178 ........................................................ 9536
39	-22528486	-43814842  ......................................   194 ........................................................ 9730
40	-22530014	-43812269  ......................................   325 ...................................................... 10055
41	-22528109	-43810071  ......................................   319 ...................................................... 10374
42	-22527435	-43808991  ......................................   129 ...................................................... 10503
43	-22526465	-43807578  ......................................   186 ...................................................... 10689
44	-22525803	-43806754  ......................................   112 ...................................................... 10801
45	-22524895	-43805619  ......................................   155 ...................................................... 10956
46	-22523937	-43804419  ......................................   160 ...................................................... 11116
47	-22524336	-43801199  ......................................   434 ...................................................... 11550
48	-22525627	-43800867  ......................................   156 ...................................................... 11706
49	-22527632	-43799475  ......................................   264 ...................................................... 11970
50	-22532250	-43798692  ......................................   562 ...................................................... 12532
51	-22532639	-43797895  ......................................   107 ...................................................... 12639
52	-22532236	-43796535  ......................................   144 ...................................................... 12783
53	-22534699	-43794762  ......................................   452 ...................................................... 13235
