1	-22469850	-43823818  ..........................................  0 ..............................................................0
2	-22471265	-43824071   ......................................   192 .......................................................... 192
3	-22472269	-43822924   ......................................   165 .......................................................... 357
4	-22472779	-43821465   ......................................   146 .......................................................... 503
5	-22476233	-43819072  ......................................   497 ........................................................ 1000
6	-22478099	-43819695  ......................................   229 ........................................................ 1229
7	-22480734	-43817872  ......................................   372 ........................................................ 1601
8	-22483007	-43818223  ......................................   261 ........................................................ 1862
9	-22484056	-43818746  ......................................   130 ........................................................ 1992
10	-22486173	-43818112  ......................................   272 ........................................................ 2264
11	-22487777	-43817140  ......................................   207 ........................................................ 2471
12	-22489669	-43815880  ......................................   270 ........................................................ 2741
13	-22492283	-43813684  ......................................   363 ........................................................ 3104
14	-22495236	-43813341  ......................................   336 ........................................................ 3440
15	-22497070	-43812444  ......................................   223 ........................................................ 3663
16	-22498423	-43811520  ......................................   176 ........................................................ 3839
17	-22502204	-43812447  ......................................   508 ........................................................ 4347
18	-22502419	-43814405  ......................................   234 ........................................................ 4581
19	-22505849	-43818645  ......................................   631 ........................................................ 5212
20	-22507057	-43818535  ......................................   188 ........................................................ 5400
21	-22506122	-43812986  ......................................   588 ........................................................ 5988
22	-22508651	-43811211  ......................................   354 ........................................................ 6342
23	-22509855	-43810978  ......................................   144 ........................................................ 6486
24	-22512306	-43810382  ......................................   274 ........................................................ 6760
25	-22514001	-43809404  ......................................   216 ........................................................ 6976
26	-22515788	-43808339  ......................................   234 ........................................................ 7210
27	-22516908	-43807652  ......................................   130 ........................................................ 7340
28	-22518532	-43805968  ......................................   252 ........................................................ 7592
29	-22520199	-43804794  ......................................   231 ........................................................ 7823
30	-22521915	-43804157  ......................................   201 ........................................................ 8024
31	-22524426	-43805029  ......................................   336 ........................................................ 8360
32	-22525436	-43806273  ......................................   170 ........................................................ 8530
33	-22527254	-43808706  ......................................   320 ........................................................ 8850
34	-22530145	-43812228  ......................................   487 ........................................................ 9337
35	-22532374	-43812224  ......................................   325 ........................................................ 9662
36	-22533533	-43811021  ......................................   177 ........................................................ 9839
